"","keyword","date","geo","hits"
"122","vaccine",2021-05-02,"Alabama",48
"123","vaccine",2021-05-03,"Alabama",21
"124","vaccine",2021-05-04,"Alabama",23
"125","vaccine",2021-05-05,"Alabama",21
"126","vaccine",2021-05-06,"Alabama",29
"127","vaccine",2021-05-07,"Alabama",28
"128","vaccine",2021-05-08,"Alabama",27
"129","vaccine",2021-05-09,"Alabama",12
"130","vaccine",2021-05-10,"Alabama",20
"131","vaccine",2021-05-11,"Alabama",24
"132","vaccine",2021-01-01,"Alaska",19
"133","vaccine",2021-01-02,"Alaska",18
"134","vaccine",2021-01-03,"Alaska",14
"135","vaccine",2021-01-04,"Alaska",37
"136","vaccine",2021-01-05,"Alaska",53
"137","vaccine",2021-01-06,"Alaska",41
"138","vaccine",2021-01-07,"Alaska",37
"139","vaccine",2021-01-08,"Alaska",38
"140","vaccine",2021-01-09,"Alaska",23
"141","vaccine",2021-01-10,"Alaska",28
"142","vaccine",2021-01-11,"Alaska",40
"143","vaccine",2021-01-12,"Alaska",47
"144","vaccine",2021-01-13,"Alaska",31
"145","vaccine",2021-01-14,"Alaska",31
"146","vaccine",2021-01-15,"Alaska",18
"147","vaccine",2021-01-16,"Alaska",39
"148","vaccine",2021-01-17,"Alaska",39
"149","vaccine",2021-01-18,"Alaska",26
"150","vaccine",2021-01-19,"Alaska",61
"151","vaccine",2021-01-20,"Alaska",26
"152","vaccine",2021-01-21,"Alaska",18
"153","vaccine",2021-01-22,"Alaska",17
"154","vaccine",2021-01-23,"Alaska",57
"155","vaccine",2021-01-24,"Alaska",33
"156","vaccine",2021-01-25,"Alaska",38
"157","vaccine",2021-01-26,"Alaska",29
"158","vaccine",2021-01-27,"Alaska",26
"159","vaccine",2021-01-28,"Alaska",48
"160","vaccine",2021-01-29,"Alaska",43
"161","vaccine",2021-01-30,"Alaska",46
"162","vaccine",2021-01-31,"Alaska",28
"163","vaccine",2021-02-01,"Alaska",8
"164","vaccine",2021-02-02,"Alaska",34
"165","vaccine",2021-02-03,"Alaska",40
"166","vaccine",2021-02-04,"Alaska",30
"167","vaccine",2021-02-05,"Alaska",22
"168","vaccine",2021-02-06,"Alaska",37
"169","vaccine",2021-02-07,"Alaska",38
"170","vaccine",2021-02-08,"Alaska",25
"171","vaccine",2021-02-09,"Alaska",40
"172","vaccine",2021-02-10,"Alaska",39
"173","vaccine",2021-02-11,"Alaska",70
"174","vaccine",2021-02-12,"Alaska",71
"175","vaccine",2021-02-13,"Alaska",19
"176","vaccine",2021-02-14,"Alaska",54
"177","vaccine",2021-02-15,"Alaska",60
"178","vaccine",2021-02-16,"Alaska",64
"179","vaccine",2021-02-17,"Alaska",22
"180","vaccine",2021-02-18,"Alaska",31
"181","vaccine",2021-02-19,"Alaska",62
"182","vaccine",2021-02-20,"Alaska",34
"183","vaccine",2021-02-21,"Alaska",53
"184","vaccine",2021-02-22,"Alaska",35
"185","vaccine",2021-02-23,"Alaska",34
"186","vaccine",2021-02-24,"Alaska",18
"187","vaccine",2021-02-25,"Alaska",48
"188","vaccine",2021-02-26,"Alaska",26
"189","vaccine",2021-02-27,"Alaska",18
"190","vaccine",2021-02-28,"Alaska",38
"191","vaccine",2021-03-01,"Alaska",55
"192","vaccine",2021-03-02,"Alaska",53
"193","vaccine",2021-03-03,"Alaska",52
"194","vaccine",2021-03-04,"Alaska",48
"195","vaccine",2021-03-05,"Alaska",54
"196","vaccine",2021-03-06,"Alaska",33
"197","vaccine",2021-03-07,"Alaska",55
"198","vaccine",2021-03-08,"Alaska",39
"199","vaccine",2021-03-09,"Alaska",37
"200","vaccine",2021-03-10,"Alaska",97
"201","vaccine",2021-03-11,"Alaska",100
"202","vaccine",2021-03-12,"Alaska",36
"203","vaccine",2021-03-13,"Alaska",41
"204","vaccine",2021-03-14,"Alaska",60
"205","vaccine",2021-03-15,"Alaska",76
"206","vaccine",2021-03-16,"Alaska",61
"207","vaccine",2021-03-17,"Alaska",47
"208","vaccine",2021-03-18,"Alaska",30
"209","vaccine",2021-03-19,"Alaska",44
"210","vaccine",2021-03-20,"Alaska",24
"211","vaccine",2021-03-21,"Alaska",33
"212","vaccine",2021-03-22,"Alaska",51
"213","vaccine",2021-03-23,"Alaska",44
"214","vaccine",2021-03-24,"Alaska",68
"215","vaccine",2021-03-25,"Alaska",57
"216","vaccine",2021-03-26,"Alaska",60
"217","vaccine",2021-03-27,"Alaska",28
"218","vaccine",2021-03-28,"Alaska",43
"219","vaccine",2021-03-29,"Alaska",22
"220","vaccine",2021-03-30,"Alaska",29
"221","vaccine",2021-03-31,"Alaska",63
"222","vaccine",2021-04-01,"Alaska",57
"223","vaccine",2021-04-02,"Alaska",50
"224","vaccine",2021-04-03,"Alaska",22
"225","vaccine",2021-04-04,"Alaska",33
"226","vaccine",2021-04-05,"Alaska",48
"227","vaccine",2021-04-06,"Alaska",33
"228","vaccine",2021-04-07,"Alaska",38
"229","vaccine",2021-04-08,"Alaska",63
"230","vaccine",2021-04-09,"Alaska",57
"231","vaccine",2021-04-10,"Alaska",41
"232","vaccine",2021-04-11,"Alaska",19
"233","vaccine",2021-04-12,"Alaska",34
"234","vaccine",2021-04-13,"Alaska",66
"235","vaccine",2021-04-14,"Alaska",17
"236","vaccine",2021-04-15,"Alaska",44
"237","vaccine",2021-04-16,"Alaska",18
"238","vaccine",2021-04-17,"Alaska",19
"239","vaccine",2021-04-18,"Alaska",10
"240","vaccine",2021-04-19,"Alaska",25
"241","vaccine",2021-04-20,"Alaska",20
"242","vaccine",2021-04-21,"Alaska",8
"243","vaccine",2021-04-22,"Alaska",9
"244","vaccine",2021-04-23,"Alaska",27
"245","vaccine",2021-04-24,"Alaska",14
"246","vaccine",2021-04-25,"Alaska",0
"247","vaccine",2021-04-26,"Alaska",22
"248","vaccine",2021-04-27,"Alaska",13
"249","vaccine",2021-04-28,"Alaska",17
"250","vaccine",2021-04-29,"Alaska",12
"251","vaccine",2021-04-30,"Alaska",12
"252","vaccine",2021-05-01,"Alaska",93
"253","vaccine",2021-05-02,"Alaska",39
"254","vaccine",2021-05-03,"Alaska",17
"255","vaccine",2021-05-04,"Alaska",21
"256","vaccine",2021-05-05,"Alaska",50
"257","vaccine",2021-05-06,"Alaska",22
"258","vaccine",2021-05-07,"Alaska",13
"259","vaccine",2021-05-08,"Alaska",5
"260","vaccine",2021-05-09,"Alaska",15
"261","vaccine",2021-05-10,"Alaska",18
"262","vaccine",2021-05-11,"Alaska",25
"263","vaccine",2021-01-01,"Arizona",17
"264","vaccine",2021-01-02,"Arizona",15
"265","vaccine",2021-01-03,"Arizona",18
"266","vaccine",2021-01-04,"Arizona",21
"267","vaccine",2021-01-05,"Arizona",30
"268","vaccine",2021-01-06,"Arizona",31
"269","vaccine",2021-01-07,"Arizona",33
"270","vaccine",2021-01-08,"Arizona",30
"271","vaccine",2021-01-09,"Arizona",31
"272","vaccine",2021-01-10,"Arizona",27
"273","vaccine",2021-01-11,"Arizona",73
"274","vaccine",2021-01-12,"Arizona",56
"275","vaccine",2021-01-13,"Arizona",63
"276","vaccine",2021-01-14,"Arizona",71
"277","vaccine",2021-01-15,"Arizona",47
"278","vaccine",2021-01-16,"Arizona",43
"279","vaccine",2021-01-17,"Arizona",30
"280","vaccine",2021-01-18,"Arizona",51
"281","vaccine",2021-01-19,"Arizona",85
"282","vaccine",2021-01-20,"Arizona",60
"283","vaccine",2021-01-21,"Arizona",54
"284","vaccine",2021-01-22,"Arizona",44
"285","vaccine",2021-01-23,"Arizona",44
"286","vaccine",2021-01-24,"Arizona",32
"287","vaccine",2021-01-25,"Arizona",46
"288","vaccine",2021-01-26,"Arizona",46
"289","vaccine",2021-01-27,"Arizona",47
"290","vaccine",2021-01-28,"Arizona",39
"291","vaccine",2021-01-29,"Arizona",50
"292","vaccine",2021-01-30,"Arizona",48
"293","vaccine",2021-01-31,"Arizona",36
