"","keyword","date","geo","hits"
"133","mask",2021-01-16,"Alaska",25
"134","mask",2021-01-17,"Alaska",0
"135","mask",2021-01-18,"Alaska",36
"136","mask",2021-01-19,"Alaska",22
"137","mask",2021-01-20,"Alaska",23
"138","mask",2021-01-21,"Alaska",71
"139","mask",2021-01-22,"Alaska",69
"140","mask",2021-01-23,"Alaska",76
"141","mask",2021-01-24,"Alaska",0
"142","mask",2021-01-25,"Alaska",34
"143","mask",2021-01-26,"Alaska",12
"144","mask",2021-01-27,"Alaska",70
"145","mask",2021-01-28,"Alaska",34
"146","mask",2021-01-29,"Alaska",11
"147","mask",2021-01-30,"Alaska",77
"148","mask",2021-01-31,"Alaska",13
"149","mask",2021-02-01,"Alaska",22
"150","mask",2021-02-02,"Alaska",58
"151","mask",2021-02-03,"Alaska",24
"152","mask",2021-02-04,"Alaska",35
"153","mask",2021-02-05,"Alaska",23
"154","mask",2021-02-06,"Alaska",26
"155","mask",2021-02-07,"Alaska",25
"156","mask",2021-02-08,"Alaska",44
"157","mask",2021-02-09,"Alaska",49
"158","mask",2021-02-10,"Alaska",0
"159","mask",2021-02-11,"Alaska",36
"160","mask",2021-02-12,"Alaska",12
"161","mask",2021-02-13,"Alaska",63
"162","mask",2021-02-14,"Alaska",53
"163","mask",2021-02-15,"Alaska",74
"164","mask",2021-02-16,"Alaska",12
"165","mask",2021-02-17,"Alaska",35
"166","mask",2021-02-18,"Alaska",23
"167","mask",2021-02-19,"Alaska",24
"168","mask",2021-02-20,"Alaska",0
"169","mask",2021-02-21,"Alaska",12
"170","mask",2021-02-22,"Alaska",35
"171","mask",2021-02-23,"Alaska",11
"172","mask",2021-02-24,"Alaska",23
"173","mask",2021-02-25,"Alaska",12
"174","mask",2021-02-26,"Alaska",0
"175","mask",2021-02-27,"Alaska",12
"176","mask",2021-02-28,"Alaska",26
"177","mask",2021-03-01,"Alaska",11
"178","mask",2021-03-02,"Alaska",36
"179","mask",2021-03-03,"Alaska",45
"180","mask",2021-03-04,"Alaska",11
