"","state","term","outcome","croscor","lagd"
"786","California","qanon","daily_vaccinations",0.0990704843517766,-9
"787","California","qanon","daily_vaccinations",-0.0926677118571321,-8
"788","California","qanon","daily_vaccinations",-0.0773832380899044,-7
"789","California","qanon","daily_vaccinations",0.117026831415549,-6
"790","California","qanon","daily_vaccinations",-0.088660518337316,-5
"791","California","qanon","daily_vaccinations",-0.110208906466554,-4
"792","California","qanon","daily_vaccinations",0.0673347138813341,-3
"793","California","qanon","daily_vaccinations",0.0305324175986481,-2
"794","California","qanon","daily_vaccinations",0.0394595736643252,-1
"795","California","qanon","daily_vaccinations",-0.0310637412882447,0
"796","California","qanon","daily_vaccinations_per_million",-0.0293792449098773,-14
"797","California","qanon","daily_vaccinations_per_million",-0.0566864587861121,-13
"798","California","qanon","daily_vaccinations_per_million",0.149496707178785,-12
"799","California","qanon","daily_vaccinations_per_million",0.007264988262094,-11
"800","California","qanon","daily_vaccinations_per_million",-0.145508266595674,-10
"801","California","qanon","daily_vaccinations_per_million",0.0991260124444621,-9
"802","California","qanon","daily_vaccinations_per_million",-0.0924357285125695,-8
"803","California","qanon","daily_vaccinations_per_million",-0.077521722493203,-7
"804","California","qanon","daily_vaccinations_per_million",0.116900941348537,-6
"805","California","qanon","daily_vaccinations_per_million",-0.0885170459549619,-5
"806","California","qanon","daily_vaccinations_per_million",-0.110043849235034,-4
"807","California","qanon","daily_vaccinations_per_million",0.0670225840112641,-3
"808","California","qanon","daily_vaccinations_per_million",0.0304998637374502,-2
"809","California","qanon","daily_vaccinations_per_million",0.0397404490571246,-1
"810","California","qanon","daily_vaccinations_per_million",-0.0311240133616614,0
"811","California","social distancing","daily_vaccinations",0.000385709802193088,-14
"812","California","social distancing","daily_vaccinations",-0.0347227274475907,-13
"813","California","social distancing","daily_vaccinations",0.0644881297165279,-12
"814","California","social distancing","daily_vaccinations",-0.0723682093837791,-11
"815","California","social distancing","daily_vaccinations",0.0372865777623339,-10
"816","California","social distancing","daily_vaccinations",0.107251492603807,-9
"817","California","social distancing","daily_vaccinations",0.0170426117163455,-8
"818","California","social distancing","daily_vaccinations",-0.0243768694241335,-7
"819","California","social distancing","daily_vaccinations",-0.0665271189626448,-6
"820","California","social distancing","daily_vaccinations",-0.0684755812751765,-5
"821","California","social distancing","daily_vaccinations",-0.0583751407022033,-4
"822","California","social distancing","daily_vaccinations",-0.0866986498714753,-3
"823","California","social distancing","daily_vaccinations",0.0348647702327913,-2
"824","California","social distancing","daily_vaccinations",0.0179740614213352,-1
"825","California","social distancing","daily_vaccinations",0.190615294958495,0
"826","California","social distancing","daily_vaccinations_per_million",0.000438663812224668,-14
"827","California","social distancing","daily_vaccinations_per_million",-0.0347289481433082,-13
"828","California","social distancing","daily_vaccinations_per_million",0.0644018168671166,-12
"829","California","social distancing","daily_vaccinations_per_million",-0.0722801899350843,-11
"830","California","social distancing","daily_vaccinations_per_million",0.0372192672507145,-10
"831","California","social distancing","daily_vaccinations_per_million",0.107228575984667,-9
"832","California","social distancing","daily_vaccinations_per_million",0.0170935253378557,-8
"833","California","social distancing","daily_vaccinations_per_million",-0.0244233281208226,-7
"834","California","social distancing","daily_vaccinations_per_million",-0.0664616304876246,-6
"835","California","social distancing","daily_vaccinations_per_million",-0.0684965229778083,-5
"836","California","social distancing","daily_vaccinations_per_million",-0.0585362666540676,-4
"837","California","social distancing","daily_vaccinations_per_million",-0.0864803743417937,-3
"838","California","social distancing","daily_vaccinations_per_million",0.0348491500769807,-2
"839","California","social distancing","daily_vaccinations_per_million",0.0179185224660314,-1
"840","California","social distancing","daily_vaccinations_per_million",0.190492295885928,0
"841","California","vaccine","daily_vaccinations",0.00264728558608796,-14
"842","California","vaccine","daily_vaccinations",0.112560865324349,-13
"843","California","vaccine","daily_vaccinations",0.0331185394313,-12
"844","California","vaccine","daily_vaccinations",-0.0417595979125479,-11
"845","California","vaccine","daily_vaccinations",0.00320765759242058,-10
"846","California","vaccine","daily_vaccinations",0.186440544203982,-9
"847","California","vaccine","daily_vaccinations",-0.0709903938042556,-8
"848","California","vaccine","daily_vaccinations",0.113330228707371,-7
"849","California","vaccine","daily_vaccinations",0.12513074911878,-6
"850","California","vaccine","daily_vaccinations",0.0582169760543654,-5
"851","California","vaccine","daily_vaccinations",0.0277349489259103,-4
"852","California","vaccine","daily_vaccinations",0.17479622510414,-3
"853","California","vaccine","daily_vaccinations",0.0191341360352429,-2
"854","California","vaccine","daily_vaccinations",0.0863790784794292,-1
"855","California","vaccine","daily_vaccinations",-0.097090392738014,0
"856","California","vaccine","daily_vaccinations_per_million",0.00318850034845713,-14
"857","California","vaccine","daily_vaccinations_per_million",0.112907541897576,-13
"858","California","vaccine","daily_vaccinations_per_million",0.0324691820275937,-12
"859","California","vaccine","daily_vaccinations_per_million",-0.0417963135328022,-11
"860","California","vaccine","daily_vaccinations_per_million",0.00374670103967494,-10
"861","California","vaccine","daily_vaccinations_per_million",0.186103837784813,-9
"862","California","vaccine","daily_vaccinations_per_million",-0.0713398984675947,-8
"863","California","vaccine","daily_vaccinations_per_million",0.113827800653215,-7
"864","California","vaccine","daily_vaccinations_per_million",0.125299536921391,-6
"865","California","vaccine","daily_vaccinations_per_million",0.0577582638793301,-5
"866","California","vaccine","daily_vaccinations_per_million",0.0276837798229781,-4
"867","California","vaccine","daily_vaccinations_per_million",0.175333938021802,-3
"868","California","vaccine","daily_vaccinations_per_million",0.0187262602574889,-2
"869","California","vaccine","daily_vaccinations_per_million",0.0861973097860737,-1
"870","California","vaccine","daily_vaccinations_per_million",-0.0966315497451464,0
"871","California","vaccine near me","daily_vaccinations",-0.0293670401683369,-14
"872","California","vaccine near me","daily_vaccinations",0.00848332030179779,-13
"873","California","vaccine near me","daily_vaccinations",0.183934181569894,-12
"874","California","vaccine near me","daily_vaccinations",0.0435362600095592,-11
"875","California","vaccine near me","daily_vaccinations",0.0741105168851544,-10
"876","California","vaccine near me","daily_vaccinations",0.187996707954526,-9
"877","California","vaccine near me","daily_vaccinations",-0.0482695857397772,-8
"878","California","vaccine near me","daily_vaccinations",0.13309487427441,-7
"879","California","vaccine near me","daily_vaccinations",0.124463491107841,-6
"880","California","vaccine near me","daily_vaccinations",0.0557989262166628,-5
"881","California","vaccine near me","daily_vaccinations",-0.188535090827874,-4
"882","California","vaccine near me","daily_vaccinations",0.0137428222828617,-3
"883","California","vaccine near me","daily_vaccinations",0.0230192571497277,-2
"884","California","vaccine near me","daily_vaccinations",0.170862352880704,-1
"885","California","vaccine near me","daily_vaccinations",0.0011031159904421,0
"886","California","vaccine near me","daily_vaccinations_per_million",-0.0289074651540469,-14
"887","California","vaccine near me","daily_vaccinations_per_million",0.00829416116000786,-13
"888","California","vaccine near me","daily_vaccinations_per_million",0.183677800617812,-12
"889","California","vaccine near me","daily_vaccinations_per_million",0.043627170846134,-11
"890","California","vaccine near me","daily_vaccinations_per_million",0.0745067579013478,-10
"891","California","vaccine near me","daily_vaccinations_per_million",0.187737312396946,-9
"892","California","vaccine near me","daily_vaccinations_per_million",-0.0486322539702957,-8
"893","California","vaccine near me","daily_vaccinations_per_million",0.133534991192965,-7
"894","California","vaccine near me","daily_vaccinations_per_million",0.124698603305886,-6
"895","California","vaccine near me","daily_vaccinations_per_million",0.0551693236853774,-5
"896","California","vaccine near me","daily_vaccinations_per_million",-0.188393228639812,-4
"897","California","vaccine near me","daily_vaccinations_per_million",0.0143610191424657,-3
"898","California","vaccine near me","daily_vaccinations_per_million",0.0224041438377399,-2
"899","California","vaccine near me","daily_vaccinations_per_million",0.170675237109571,-1
"900","California","vaccine near me","daily_vaccinations_per_million",0.00149420461245892,0
"901","Colorado","covid","daily_vaccinations",-0.00707662534657672,-14
"902","Colorado","covid","daily_vaccinations",0.24926663401847,-13
"903","Colorado","covid","daily_vaccinations",-0.0146727296570351,-12
"904","Colorado","covid","daily_vaccinations",0.0126459886467531,-11
"905","Colorado","covid","daily_vaccinations",0.083722574539672,-10
"906","Colorado","covid","daily_vaccinations",0.00789907076934579,-9
"907","Colorado","covid","daily_vaccinations",-0.0235007593528167,-8
"908","Colorado","covid","daily_vaccinations",0.0351852585296959,-7
"909","Colorado","covid","daily_vaccinations",0.010171533179485,-6
"910","Colorado","covid","daily_vaccinations",0.0203485890432266,-5
"911","Colorado","covid","daily_vaccinations",0.144879386114065,-4
"912","Colorado","covid","daily_vaccinations",0.0430061238218353,-3
"913","Colorado","covid","daily_vaccinations",0.143971101568949,-2
"914","Colorado","covid","daily_vaccinations",0.0385579587928048,-1
"915","Colorado","covid","daily_vaccinations",-0.0182825661579925,0
"916","Colorado","covid","daily_vaccinations_per_million",-0.00714149327658562,-14
"917","Colorado","covid","daily_vaccinations_per_million",0.249213413243194,-13
"918","Colorado","covid","daily_vaccinations_per_million",-0.014648323527012,-12
"919","Colorado","covid","daily_vaccinations_per_million",0.0125686182731763,-11
"920","Colorado","covid","daily_vaccinations_per_million",0.0837556070312856,-10
"921","Colorado","covid","daily_vaccinations_per_million",0.00787832349490295,-9
"922","Colorado","covid","daily_vaccinations_per_million",-0.0233981077869516,-8
"923","Colorado","covid","daily_vaccinations_per_million",0.0351686673820636,-7
"924","Colorado","covid","daily_vaccinations_per_million",0.0101542798912545,-6
"925","Colorado","covid","daily_vaccinations_per_million",0.0202596625795758,-5
"926","Colorado","covid","daily_vaccinations_per_million",0.144918750847122,-4
"927","Colorado","covid","daily_vaccinations_per_million",0.0429649005434011,-3
"928","Colorado","covid","daily_vaccinations_per_million",0.144018341330084,-2
"929","Colorado","covid","daily_vaccinations_per_million",0.038606775634759,-1
"930","Colorado","covid","daily_vaccinations_per_million",-0.0182610357499693,0
"931","Colorado","mask","daily_vaccinations",-0.000777279778474239,-14
"932","Colorado","mask","daily_vaccinations",0.0435931348421668,-13
"933","Colorado","mask","daily_vaccinations",0.0234391100284395,-12
"934","Colorado","mask","daily_vaccinations",-0.0423108121359103,-11
"935","Colorado","mask","daily_vaccinations",-0.137177454206868,-10
"936","Colorado","mask","daily_vaccinations",0.0761339994022363,-9
"937","Colorado","mask","daily_vaccinations",0.270566353982746,-8
"938","Colorado","mask","daily_vaccinations",0.081901842110025,-7
"939","Colorado","mask","daily_vaccinations",-0.0459449207952205,-6
"940","Colorado","mask","daily_vaccinations",-0.142810943761524,-5
"941","Colorado","mask","daily_vaccinations",0.0530231695811341,-4
"942","Colorado","mask","daily_vaccinations",0.102186361742423,-3
"943","Colorado","mask","daily_vaccinations",-0.0426565257899164,-2
"944","Colorado","mask","daily_vaccinations",-0.19814778496963,-1
"945","Colorado","mask","daily_vaccinations",0.0059752281943427,0
"946","Colorado","mask","daily_vaccinations_per_million",-0.000764036124092825,-14
"947","Colorado","mask","daily_vaccinations_per_million",0.0437504415639777,-13
"948","Colorado","mask","daily_vaccinations_per_million",0.0233602441429947,-12
"949","Colorado","mask","daily_vaccinations_per_million",-0.0423645924786095,-11
"950","Colorado","mask","daily_vaccinations_per_million",-0.137097252093977,-10
"951","Colorado","mask","daily_vaccinations_per_million",0.0760746037857797,-9
"952","Colorado","mask","daily_vaccinations_per_million",0.270543382959108,-8
"953","Colorado","mask","daily_vaccinations_per_million",0.082020751912671,-7
"954","Colorado","mask","daily_vaccinations_per_million",-0.0458686158908769,-6
"955","Colorado","mask","daily_vaccinations_per_million",-0.142937868549753,-5
"956","Colorado","mask","daily_vaccinations_per_million",0.0529900452773881,-4
"957","Colorado","mask","daily_vaccinations_per_million",0.10227209530768,-3
"958","Colorado","mask","daily_vaccinations_per_million",-0.0426660098528633,-2
"959","Colorado","mask","daily_vaccinations_per_million",-0.198139779239574,-1
"960","Colorado","mask","daily_vaccinations_per_million",0.00589777571587791,0
"961","Colorado","qanon","daily_vaccinations",-0.191557273598309,-14
"962","Colorado","qanon","daily_vaccinations",0.0349960392211303,-13
"963","Colorado","qanon","daily_vaccinations",0.0735190127281141,-12
"964","Colorado","qanon","daily_vaccinations",-0.0531885708937259,-11
"965","Colorado","qanon","daily_vaccinations",0.144728246064531,-10
"966","Colorado","qanon","daily_vaccinations",-0.0830736437916909,-9
"967","Colorado","qanon","daily_vaccinations",0.0463206945453504,-8
"968","Colorado","qanon","daily_vaccinations",0.0252400268997547,-7
"969","Colorado","qanon","daily_vaccinations",0.0326063511329992,-6
"970","Colorado","qanon","daily_vaccinations",-0.103072161234808,-5
"971","Colorado","qanon","daily_vaccinations",0.0666380460002113,-4
"972","Colorado","qanon","daily_vaccinations",-0.278938356767478,-3
"973","Colorado","qanon","daily_vaccinations",0.201617500434344,-2
"974","Colorado","qanon","daily_vaccinations",-0.00051887585985842,-1
"975","Colorado","qanon","daily_vaccinations",0.0105793802507197,0
"976","Colorado","qanon","daily_vaccinations_per_million",-0.191691849722197,-14
"977","Colorado","qanon","daily_vaccinations_per_million",0.0349295125633753,-13
"978","Colorado","qanon","daily_vaccinations_per_million",0.0735599120450414,-12
"979","Colorado","qanon","daily_vaccinations_per_million",-0.0532039701441204,-11
"980","Colorado","qanon","daily_vaccinations_per_million",0.144713819286903,-10
"981","Colorado","qanon","daily_vaccinations_per_million",-0.083093217976375,-9
"982","Colorado","qanon","daily_vaccinations_per_million",0.0464538316977196,-8
"983","Colorado","qanon","daily_vaccinations_per_million",0.0250776518202993,-7
"984","Colorado","qanon","daily_vaccinations_per_million",0.0326290398779422,-6
"985","Colorado","qanon","daily_vaccinations_per_million",-0.102947280549765,-5
"986","Colorado","qanon","daily_vaccinations_per_million",0.0665499955255337,-4
"987","Colorado","qanon","daily_vaccinations_per_million",-0.278914177620795,-3
"988","Colorado","qanon","daily_vaccinations_per_million",0.201601143050273,-2
"989","Colorado","qanon","daily_vaccinations_per_million",-0.000428014561276366,-1
"990","Colorado","qanon","daily_vaccinations_per_million",0.0104895240827918,0
"991","Colorado","social distancing","daily_vaccinations",0.00199829727380596,-14
"992","Colorado","social distancing","daily_vaccinations",0.0653665178608384,-13
"993","Colorado","social distancing","daily_vaccinations",0.134951228043442,-12
"994","Colorado","social distancing","daily_vaccinations",-0.0748931054001164,-11
"995","Colorado","social distancing","daily_vaccinations",-0.0710801470519585,-10
"996","Colorado","social distancing","daily_vaccinations",0.0553239071979459,-9
"997","Colorado","social distancing","daily_vaccinations",0.0359759952888618,-8
"998","Colorado","social distancing","daily_vaccinations",0.032974841442206,-7
"999","Colorado","social distancing","daily_vaccinations",-0.0940865604607836,-6
"1000","Colorado","social distancing","daily_vaccinations",0.0247091102830928,-5
"1001","Colorado","social distancing","daily_vaccinations",0.0237238706456293,-4
"1002","Colorado","social distancing","daily_vaccinations",0.186898606433971,-3
"1003","Colorado","social distancing","daily_vaccinations",-0.133868168167073,-2
"1004","Colorado","social distancing","daily_vaccinations",-0.0883534517566511,-1
"1005","Colorado","social distancing","daily_vaccinations",-0.0136737748485539,0
"1006","Colorado","social distancing","daily_vaccinations_per_million",0.00192342359729403,-14
"1007","Colorado","social distancing","daily_vaccinations_per_million",0.0655127895576837,-13
"1008","Colorado","social distancing","daily_vaccinations_per_million",0.134858007975958,-12
"1009","Colorado","social distancing","daily_vaccinations_per_million",-0.0748696765490671,-11
"1010","Colorado","social distancing","daily_vaccinations_per_million",-0.0711288907791913,-10
"1011","Colorado","social distancing","daily_vaccinations_per_million",0.0553585949480993,-9
"1012","Colorado","social distancing","daily_vaccinations_per_million",0.03590553429154,-8
"1013","Colorado","social distancing","daily_vaccinations_per_million",0.0331273004800094,-7
"1014","Colorado","social distancing","daily_vaccinations_per_million",-0.094180177110007,-6
"1015","Colorado","social distancing","daily_vaccinations_per_million",0.0246081650977573,-5
"1016","Colorado","social distancing","daily_vaccinations_per_million",0.0237563704318879,-4
"1017","Colorado","social distancing","daily_vaccinations_per_million",0.187092707204036,-3
"1018","Colorado","social distancing","daily_vaccinations_per_million",-0.133910233535027,-2
"1019","Colorado","social distancing","daily_vaccinations_per_million",-0.0883773083936965,-1
"1020","Colorado","social distancing","daily_vaccinations_per_million",-0.0137486622099145,0
"1021","Colorado","vaccine","daily_vaccinations",0.0125656132346693,-14
"1022","Colorado","vaccine","daily_vaccinations",0.120902149242175,-13
"1023","Colorado","vaccine","daily_vaccinations",0.128539915972004,-12
"1024","Colorado","vaccine","daily_vaccinations",-0.0021327310702454,-11
"1025","Colorado","vaccine","daily_vaccinations",0.0938545916156553,-10
"1026","Colorado","vaccine","daily_vaccinations",-0.128771080781963,-9
"1027","Colorado","vaccine","daily_vaccinations",0.0257443656916387,-8
"1028","Colorado","vaccine","daily_vaccinations",0.00414765591591066,-7
"1029","Colorado","vaccine","daily_vaccinations",0.160347857957317,-6
"1030","Colorado","vaccine","daily_vaccinations",-0.0117971888740714,-5
"1031","Colorado","vaccine","daily_vaccinations",0.0841780888624979,-4
"1032","Colorado","vaccine","daily_vaccinations",-0.00242572076410591,-3
"1033","Colorado","vaccine","daily_vaccinations",0.204097599439278,-2
"1034","Colorado","vaccine","daily_vaccinations",0.07813780279274,-1
"1035","Colorado","vaccine","daily_vaccinations",-0.0636973677567253,0
"1036","Colorado","vaccine","daily_vaccinations_per_million",0.0124552779811761,-14
"1037","Colorado","vaccine","daily_vaccinations_per_million",0.120813777871377,-13
"1038","Colorado","vaccine","daily_vaccinations_per_million",0.128573642518836,-12
"1039","Colorado","vaccine","daily_vaccinations_per_million",-0.00214685885802337,-11
"1040","Colorado","vaccine","daily_vaccinations_per_million",0.0938718262820126,-10
"1041","Colorado","vaccine","daily_vaccinations_per_million",-0.128741199790399,-9
"1042","Colorado","vaccine","daily_vaccinations_per_million",0.0257098757734402,-8
"1043","Colorado","vaccine","daily_vaccinations_per_million",0.00419771838868509,-7
"1044","Colorado","vaccine","daily_vaccinations_per_million",0.160285869558625,-6
"1045","Colorado","vaccine","daily_vaccinations_per_million",-0.0117991690424097,-5
"1046","Colorado","vaccine","daily_vaccinations_per_million",0.0841695688020286,-4
"1047","Colorado","vaccine","daily_vaccinations_per_million",-0.00248727044752018,-3
"1048","Colorado","vaccine","daily_vaccinations_per_million",0.204178541222929,-2
"1049","Colorado","vaccine","daily_vaccinations_per_million",0.0782500773361288,-1
"1050","Colorado","vaccine","daily_vaccinations_per_million",-0.0637318215957306,0
"1051","Colorado","vaccine near me","daily_vaccinations",0.0942368950318586,-14
"1052","Colorado","vaccine near me","daily_vaccinations",0.0464500947212736,-13
"1053","Colorado","vaccine near me","daily_vaccinations",0.0702005130528851,-12
"1054","Colorado","vaccine near me","daily_vaccinations",-0.0395484410933684,-11
"1055","Colorado","vaccine near me","daily_vaccinations",0.0214318484682075,-10
"1056","Colorado","vaccine near me","daily_vaccinations",0.0191817043271448,-9
"1057","Colorado","vaccine near me","daily_vaccinations",-0.014965475597038,-8
"1058","Colorado","vaccine near me","daily_vaccinations",0.129907592223851,-7
"1059","Colorado","vaccine near me","daily_vaccinations",0.0823155858119234,-6
"1060","Colorado","vaccine near me","daily_vaccinations",0.0648139854372982,-5
"1061","Colorado","vaccine near me","daily_vaccinations",-0.0117798398587128,-4
"1062","Colorado","vaccine near me","daily_vaccinations",0.104638521303158,-3
"1063","Colorado","vaccine near me","daily_vaccinations",0.0691708471255226,-2
"1064","Colorado","vaccine near me","daily_vaccinations",-0.00807594750891462,-1
"1065","Colorado","vaccine near me","daily_vaccinations",-0.102064990481841,0
"1066","Colorado","vaccine near me","daily_vaccinations_per_million",0.0941759817266845,-14
"1067","Colorado","vaccine near me","daily_vaccinations_per_million",0.0464278353602869,-13
"1068","Colorado","vaccine near me","daily_vaccinations_per_million",0.070181370542767,-12
"1069","Colorado","vaccine near me","daily_vaccinations_per_million",-0.0395818601483477,-11
"1070","Colorado","vaccine near me","daily_vaccinations_per_million",0.021488491626143,-10
"1071","Colorado","vaccine near me","daily_vaccinations_per_million",0.0191688286804556,-9
"1072","Colorado","vaccine near me","daily_vaccinations_per_million",-0.0149848127367877,-8
"1073","Colorado","vaccine near me","daily_vaccinations_per_million",0.129887164204149,-7
"1074","Colorado","vaccine near me","daily_vaccinations_per_million",0.0823340751822006,-6
"1075","Colorado","vaccine near me","daily_vaccinations_per_million",0.0649357158277667,-5
"1076","Colorado","vaccine near me","daily_vaccinations_per_million",-0.0119177445963922,-4
"1077","Colorado","vaccine near me","daily_vaccinations_per_million",0.104581658929525,-3
"1078","Colorado","vaccine near me","daily_vaccinations_per_million",0.0692455102138507,-2
"1079","Colorado","vaccine near me","daily_vaccinations_per_million",-0.00789653829582634,-1
"1080","Colorado","vaccine near me","daily_vaccinations_per_million",-0.10216485283242,0
"1081","Connecticut","covid","daily_vaccinations",-0.174897052877495,-14
"1082","Connecticut","covid","daily_vaccinations",-0.0753788455622802,-13
"1083","Connecticut","covid","daily_vaccinations",0.273157457007916,-12
"1084","Connecticut","covid","daily_vaccinations",0.0362593581694226,-11
"1085","Connecticut","covid","daily_vaccinations",0.0256334708458563,-10
"1086","Connecticut","covid","daily_vaccinations",0.0188027217457166,-9
"1087","Connecticut","covid","daily_vaccinations",0.15778989118119,-8
"1088","Connecticut","covid","daily_vaccinations",0.140245974242654,-7
"1089","Connecticut","covid","daily_vaccinations",0.19008562761853,-6
"1090","Connecticut","covid","daily_vaccinations",-0.0924218029621519,-5
"1091","Connecticut","covid","daily_vaccinations",0.172422564435506,-4
"1092","Connecticut","covid","daily_vaccinations",0.144471898480654,-3
"1093","Connecticut","covid","daily_vaccinations",0.18502147704819,-2
"1094","Connecticut","covid","daily_vaccinations",-0.0517805476976452,-1
"1095","Connecticut","covid","daily_vaccinations",0.0939201975266733,0
"1096","Connecticut","covid","daily_vaccinations_per_million",-0.174935207261341,-14
"1097","Connecticut","covid","daily_vaccinations_per_million",-0.075330411872935,-13
"1098","Connecticut","covid","daily_vaccinations_per_million",0.273106676703285,-12
"1099","Connecticut","covid","daily_vaccinations_per_million",0.036365524751735,-11
"1100","Connecticut","covid","daily_vaccinations_per_million",0.0255511964713461,-10
"1101","Connecticut","covid","daily_vaccinations_per_million",0.018807715187756,-9
"1102","Connecticut","covid","daily_vaccinations_per_million",0.157805272318607,-8
"1103","Connecticut","covid","daily_vaccinations_per_million",0.140143339304253,-7
"1104","Connecticut","covid","daily_vaccinations_per_million",0.190171699029334,-6
"1105","Connecticut","covid","daily_vaccinations_per_million",-0.0924703629338295,-5
"1106","Connecticut","covid","daily_vaccinations_per_million",0.172462369136564,-4
"1107","Connecticut","covid","daily_vaccinations_per_million",0.144543987234091,-3
"1108","Connecticut","covid","daily_vaccinations_per_million",0.184927302684556,-2
"1109","Connecticut","covid","daily_vaccinations_per_million",-0.0517948356432184,-1
"1110","Connecticut","covid","daily_vaccinations_per_million",0.0938765698542582,0
"1111","Connecticut","mask","daily_vaccinations",0.0182961608438494,-14
"1112","Connecticut","mask","daily_vaccinations",-0.0387809188738161,-13
"1113","Connecticut","mask","daily_vaccinations",-0.0358205803636982,-12
"1114","Connecticut","mask","daily_vaccinations",-0.0985360857351522,-11
"1115","Connecticut","mask","daily_vaccinations",0.026712988841662,-10
"1116","Connecticut","mask","daily_vaccinations",0.0938469083304951,-9
"1117","Connecticut","mask","daily_vaccinations",0.0904250319335157,-8
"1118","Connecticut","mask","daily_vaccinations",0.0315882969957703,-7
"1119","Connecticut","mask","daily_vaccinations",-0.0348860426515507,-6
"1120","Connecticut","mask","daily_vaccinations",0.0442431734620742,-5
"1121","Connecticut","mask","daily_vaccinations",0.143618185407257,-4
"1122","Connecticut","mask","daily_vaccinations",-0.0126947027329196,-3
"1123","Connecticut","mask","daily_vaccinations",-0.147732434989228,-2
"1124","Connecticut","mask","daily_vaccinations",0.00020234682216784,-1
"1125","Connecticut","mask","daily_vaccinations",-0.0864263240422107,0
"1126","Connecticut","mask","daily_vaccinations_per_million",0.0182829609265325,-14
"1127","Connecticut","mask","daily_vaccinations_per_million",-0.0386363490814184,-13
"1128","Connecticut","mask","daily_vaccinations_per_million",-0.0359040478136515,-12
"1129","Connecticut","mask","daily_vaccinations_per_million",-0.0985200852580815,-11
"1130","Connecticut","mask","daily_vaccinations_per_million",0.0267053208054039,-10
"1131","Connecticut","mask","daily_vaccinations_per_million",0.0936928042781628,-9
"1132","Connecticut","mask","daily_vaccinations_per_million",0.0905493670862718,-8
"1133","Connecticut","mask","daily_vaccinations_per_million",0.0316266887421204,-7
"1134","Connecticut","mask","daily_vaccinations_per_million",-0.0348603867983051,-6
"1135","Connecticut","mask","daily_vaccinations_per_million",0.0442124554006372,-5
"1136","Connecticut","mask","daily_vaccinations_per_million",0.143610605502274,-4
"1137","Connecticut","mask","daily_vaccinations_per_million",-0.012779281152293,-3
"1138","Connecticut","mask","daily_vaccinations_per_million",-0.147729067010881,-2
"1139","Connecticut","mask","daily_vaccinations_per_million",0.000197398054773973,-1
"1140","Connecticut","mask","daily_vaccinations_per_million",-0.0863625579584084,0
"1141","Connecticut","qanon","daily_vaccinations",0.0566241137296281,-14
"1142","Connecticut","qanon","daily_vaccinations",0.0326150134132566,-13
"1143","Connecticut","qanon","daily_vaccinations",0.0527222877252168,-12
"1144","Connecticut","qanon","daily_vaccinations",0.0668556659476784,-11
"1145","Connecticut","qanon","daily_vaccinations",0.055907617523405,-10
"1146","Connecticut","qanon","daily_vaccinations",-0.0681788469070672,-9
"1147","Connecticut","qanon","daily_vaccinations",0.00707392712523849,-8
"1148","Connecticut","qanon","daily_vaccinations",0.0719039241032264,-7
"1149","Connecticut","qanon","daily_vaccinations",-0.0196482858557721,-6
"1150","Connecticut","qanon","daily_vaccinations",-0.143314233644833,-5
"1151","Connecticut","qanon","daily_vaccinations",-0.103363665982494,-4
"1152","Connecticut","qanon","daily_vaccinations",0.00473236919986598,-3
"1153","Connecticut","qanon","daily_vaccinations",0.0751519095409223,-2
"1154","Connecticut","qanon","daily_vaccinations",0.134216994711243,-1
"1155","Connecticut","qanon","daily_vaccinations",-0.0802561473518095,0
"1156","Connecticut","qanon","daily_vaccinations_per_million",0.0566356482520403,-14
"1157","Connecticut","qanon","daily_vaccinations_per_million",0.0326470412163309,-13
"1158","Connecticut","qanon","daily_vaccinations_per_million",0.0526131136225206,-12
"1159","Connecticut","qanon","daily_vaccinations_per_million",0.066896943105784,-11
"1160","Connecticut","qanon","daily_vaccinations_per_million",0.0558641072058631,-10
"1161","Connecticut","qanon","daily_vaccinations_per_million",-0.0680602547746746,-9
"1162","Connecticut","qanon","daily_vaccinations_per_million",0.00700410047416882,-8
"1163","Connecticut","qanon","daily_vaccinations_per_million",0.0718679838928513,-7
"1164","Connecticut","qanon","daily_vaccinations_per_million",-0.0196306116702975,-6
"1165","Connecticut","qanon","daily_vaccinations_per_million",-0.143192820517684,-5
"1166","Connecticut","qanon","daily_vaccinations_per_million",-0.103539375834469,-4
"1167","Connecticut","qanon","daily_vaccinations_per_million",0.00481541866475619,-3
"1168","Connecticut","qanon","daily_vaccinations_per_million",0.075203595023803,-2
"1169","Connecticut","qanon","daily_vaccinations_per_million",0.13413344007911,-1
"1170","Connecticut","qanon","daily_vaccinations_per_million",-0.0801730632360398,0
"1171","Connecticut","social distancing","daily_vaccinations",0.103166148090113,-14
"1172","Connecticut","social distancing","daily_vaccinations",0.0115221798643079,-13
"1173","Connecticut","social distancing","daily_vaccinations",0.160468233678793,-12
"1174","Connecticut","social distancing","daily_vaccinations",-0.0731558177913724,-11
"1175","Connecticut","social distancing","daily_vaccinations",-0.00823575050820163,-10
"1176","Connecticut","social distancing","daily_vaccinations",0.0543887406608332,-9
"1177","Connecticut","social distancing","daily_vaccinations",0.0608638021311498,-8
"1178","Connecticut","social distancing","daily_vaccinations",-0.00481072820593365,-7
"1179","Connecticut","social distancing","daily_vaccinations",0.0260316235383043,-6
"1180","Connecticut","social distancing","daily_vaccinations",-0.0686965051570474,-5
"1181","Connecticut","social distancing","daily_vaccinations",0.0938976989311336,-4
